:START_ID(Athlete-ID),:END_ID(Event-ID),medal_type,medal_date,:TYPE
1955778,SRFMSHORTBRD,Bronze Medal,2024-08-05,WON_MEDAL
1955783,SRFWSHORTBRD,Silver Medal,2024-08-05,WON_MEDAL
1955815,TKWM68KG,Bronze Medal,2024-08-08,WON_MEDAL
1956347,SHOXAPMT,Gold Medal,2024-07-30,WON_MEDAL
1956356,SHOXAPMT,Gold Medal,2024-07-30,WON_MEDAL
1956372,TKWW67KG,Silver Medal,2024-08-09,WON_MEDAL
1956398,TENMSINGLES,Gold Medal,2024-08-04,WON_MEDAL
1956426,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956427,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956432,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956434,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956438,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956440,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956444,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956448,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956456,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956457,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956459,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956465,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956466,WPOMTEAM7,Gold Medal,2024-08-11,WON_MEDAL
1956469,SWMM100MBR,Silver Medal,2024-07-28,WON_MEDAL
1956840,ATHW1500M,Bronze Medal,2024-08-10,WON_MEDAL
1956843,ATHW4X100M,Silver Medal,2024-08-09,WON_MEDAL
1956844,ATHX4X400M,Bronze Medal,2024-08-03,WON_MEDAL
1956846,ATHW4X400M,Bronze Medal,2024-08-10,WON_MEDAL
1956846,ATHX4X400M,Bronze Medal,2024-08-03,WON_MEDAL
1956853,ATHM4X400M,Bronze Medal,2024-08-10,WON_MEDAL
1956853,ATHX4X400M,Bronze Medal,2024-08-03,WON_MEDAL
1957081,CTRMPURTEAM4,Silver Medal,2024-08-07,WON_MEDAL
1957082,CTRWSPRTEAM3,Gold Medal,2024-08-05,WON_MEDAL
1957083,CTRWPURTEAM4,Bronze Medal,2024-08-07,WON_MEDAL
1958461,BK3WTEAM3,Silver Medal,2024-08-05,WON_MEDAL
1958475,BK3WTEAM3,Silver Medal,2024-08-05,WON_MEDAL
1958504,BK3WTEAM3,Silver Medal,2024-08-05,WON_MEDAL
1958573,BK3WTEAM3,Silver Medal,2024-08-05,WON_MEDAL
1958652,WREMGR77KG,Silver Medal,2024-08-07,WON_MEDAL
1958888,BKGMINDIVID,Gold Medal,2024-08-10,WON_MEDAL
1958899,SHOWTRW,Gold Medal,2024-07-31,WON_MEDAL
1958970,SHOMTRM,Bronze Medal,2024-07-30,WON_MEDAL
1959132,DIVM10MTEAM2,Bronze Medal,2024-07-29,WON_MEDAL
1959146,DIVM10MTEAM2,Bronze Medal,2024-07-29,WON_MEDAL
1959270,SALM49ER,Gold Medal,2024-08-02,WON_MEDAL
1959294,SALM49ER,Gold Medal,2024-08-02,WON_MEDAL
1959781,GARMTEAM,Bronze Medal,2024-07-29,WON_MEDAL
1959811,GARMTEAM,Bronze Medal,2024-07-29,WON_MEDAL
1959814,GARWTEAM,Gold Medal,2024-07-30,WON_MEDAL
1959819,GARW1APVT,Bronze Medal,2024-08-03,WON_MEDAL
1959819,GARWTEAM,Gold Medal,2024-07-30,WON_MEDAL
1959823,GARMTEAM,Bronze Medal,2024-07-29,WON_MEDAL
1959825,GARWTEAM,Gold Medal,2024-07-30,WON_MEDAL
1959855,GARMTEAM,Bronze Medal,2024-07-29,WON_MEDAL
1959861,GARW1AA,Gold Medal,2024-08-01,WON_MEDAL
1959861,GARW1APFX,Silver Medal,2024-08-05,WON_MEDAL
1959861,GARW1APVT,Gold Medal,2024-08-03,WON_MEDAL
1959861,GARWTEAM,Gold Medal,2024-07-30,WON_MEDAL
1959865,GARM1APPH,Bronze Medal,2024-08-03,WON_MEDAL
1959865,GARMTEAM,Bronze Medal,2024-07-29,WON_MEDAL
1959866,GARW1AA,Bronze Medal,2024-08-01,WON_MEDAL
1959866,GARW1APUB,Bronze Medal,2024-08-04,WON_MEDAL
1959866,GARWTEAM,Gold Medal,2024-07-30,WON_MEDAL
1960111,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960111,ATHX4X400M,Silver Medal,2024-08-03,WON_MEDAL
1960115,ATHW4X100M,Gold Medal,2024-08-09,WON_MEDAL
1960169,ATHW100MHURD,Gold Medal,2024-08-10,WON_MEDAL
1960173,ATHM100M,Gold Medal,2024-08-04,WON_MEDAL
1960173,ATHM200M,Bronze Medal,2024-08-08,WON_MEDAL
1960177,ATHM400M,Gold Medal,2024-08-07,WON_MEDAL
1960177,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960178,ATHMPLEVAULT,Silver Medal,2024-08-05,WON_MEDAL
1960179,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960179,ATHX4X400M,Silver Medal,2024-08-03,WON_MEDAL
1960181,ATHW100M,Silver Medal,2024-08-03,WON_MEDAL
1960181,ATHW4X100M,Gold Medal,2024-08-09,WON_MEDAL
1960228,WREWFS53KG,Silver Medal,2024-08-08,WON_MEDAL
1960581,ATHW400MHURD,Silver Medal,2024-08-08,WON_MEDAL
1960588,ATHW200M,Bronze Medal,2024-08-06,WON_MEDAL
1960590,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960590,ATHX4X400M,Silver Medal,2024-08-03,WON_MEDAL
1960604,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960650,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960650,ATHX4X400M,Silver Medal,2024-08-03,WON_MEDAL
1960659,ATHM200M,Silver Medal,2024-08-08,WON_MEDAL
1960684,ATHM400MHURD,Gold Medal,2024-08-09,WON_MEDAL
1960684,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960688,ATHMSHOTPUT,Gold Medal,2024-08-03,WON_MEDAL
1960709,ATHW4X100M,Gold Medal,2024-08-09,WON_MEDAL
1960711,ATHWLONGJUMP,Gold Medal,2024-08-08,WON_MEDAL
1960721,ATHWDISCUS,Gold Medal,2024-08-05,WON_MEDAL
1960762,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960765,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960778,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960779,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960781,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960797,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960803,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960812,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960817,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960822,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960826,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960832,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960834,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960837,RU7WTEAM7,Silver Medal,2024-07-30,WON_MEDAL
1960899,ATHWHAMMER,Silver Medal,2024-08-06,WON_MEDAL
1960909,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1960933,ATHM1500M,Gold Medal,2024-08-06,WON_MEDAL
1960958,ATHM100M,Bronze Medal,2024-08-04,WON_MEDAL
1960959,ATHM10000M,Bronze Medal,2024-08-02,WON_MEDAL
1960959,ATHM5000M,Bronze Medal,2024-08-10,WON_MEDAL
1960961,ATHM110MHURD,Gold Medal,2024-08-08,WON_MEDAL
1960984,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1961011,ATHW100M,Bronze Medal,2024-08-03,WON_MEDAL
1961011,ATHW4X100M,Gold Medal,2024-08-09,WON_MEDAL
1961016,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1961080,CSLMC1,Bronze Medal,2024-07-29,WON_MEDAL
1961218,ATHMPLEVAULT,Bronze Medal,2024-08-05,WON_MEDAL
1961246,ATHMLONGJUMP,Gold Medal,2024-08-06,WON_MEDAL
1961314,GARM1APSR,Bronze Medal,2024-08-04,WON_MEDAL
1961318,JUDM90KG,Bronze Medal,2024-07-31,WON_MEDAL
1961406,GLFMSTROKE,Bronze Medal,2024-08-04,WON_MEDAL
1961747,SHOXSKMT,Bronze Medal,2024-08-05,WON_MEDAL
1962589,SWMW100MBR,Gold Medal,2024-07-29,WON_MEDAL
1962589,SWMW200MBR,Silver Medal,2024-08-01,WON_MEDAL
1963077,ATHM5000M,Silver Medal,2024-08-10,WON_MEDAL
1963245,FENMFOIL,Gold Medal,2024-07-29,WON_MEDAL
1963262,FENWEPEE,Gold Medal,2024-07-27,WON_MEDAL
1963520,ATHM800M,Bronze Medal,2024-08-10,WON_MEDAL
1963635,SWMM400MIM,Silver Medal,2024-07-28,WON_MEDAL
1963800,WREMFS86KG,Bronze Medal,2024-08-09,WON_MEDAL
1964058,VBVWTEAM2,Gold Medal,2024-08-09,WON_MEDAL
1964063,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964065,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964076,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964088,VBVWTEAM2,Gold Medal,2024-08-09,WON_MEDAL
1964094,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964106,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964136,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964140,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964151,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964152,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964167,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964169,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964180,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964183,VVOWTEAM6,Bronze Medal,2024-08-10,WON_MEDAL
1964547,CSPWC1-200M,Gold Medal,2024-08-10,WON_MEDAL
1964547,CSPWC2-500M,Bronze Medal,2024-08-09,WON_MEDAL
1964583,CSPWC2-500M,Bronze Medal,2024-08-09,WON_MEDAL
1965202,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1965223,ATHM110MHURD,Silver Medal,2024-08-08,WON_MEDAL
1965246,ATHMSHOTPUT,Silver Medal,2024-08-03,WON_MEDAL
1965250,ATHWLONGJUMP,Bronze Medal,2024-08-08,WON_MEDAL
1965250,ATHWTRPLJUMP,Bronze Medal,2024-08-03,WON_MEDAL
1965268,ATHWPLEVAULT,Silver Medal,2024-08-07,WON_MEDAL
1965289,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
1965306,ATHMHIGHJUMP,Silver Medal,2024-08-10,WON_MEDAL
1965308,ATHW400MHURD,Gold Medal,2024-08-08,WON_MEDAL
1965308,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1965327,ATHM1500M,Bronze Medal,2024-08-06,WON_MEDAL
1965515,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1965548,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965556,ROWWNOCOX2,Gold Medal,2024-08-02,WON_MEDAL
1965557,ROWWNOCOX4,Gold Medal,2024-08-01,WON_MEDAL
1965558,ROWWSCULL1,Gold Medal,2024-08-03,WON_MEDAL
1965559,ROWWNOCOX2,Gold Medal,2024-08-02,WON_MEDAL
1965560,ROWWNOCOX4,Gold Medal,2024-08-01,WON_MEDAL
1965562,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965563,ROWWSCULL4,Silver Medal,2024-07-31,WON_MEDAL
1965565,ROWWSCULL4,Silver Medal,2024-07-31,WON_MEDAL
1965566,ROWWNOCOX4,Gold Medal,2024-08-01,WON_MEDAL
1965567,ROWWNOCOX4,Gold Medal,2024-08-01,WON_MEDAL
1965572,ROWWSCULL4,Silver Medal,2024-07-31,WON_MEDAL
1965573,ROWWSCULL4,Silver Medal,2024-07-31,WON_MEDAL
1965580,ROWMSCULL4,Gold Medal,2024-07-31,WON_MEDAL
1965581,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965583,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965584,ROWMSCULL4,Gold Medal,2024-07-31,WON_MEDAL
1965586,ROWMSCULL4,Gold Medal,2024-07-31,WON_MEDAL
1965587,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965588,ROWMSCULL2,Silver Medal,2024-08-01,WON_MEDAL
1965589,ROWMSCULL2,Silver Medal,2024-08-01,WON_MEDAL
1965592,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965596,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965597,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965599,ROWMSCULL1,Bronze Medal,2024-08-03,WON_MEDAL
1965600,ROWMSCULL4,Gold Medal,2024-07-31,WON_MEDAL
1965601,ROWMCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1965671,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1965679,BOXW75KG,Silver Medal,2024-08-10,WON_MEDAL
1965809,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1965815,WLFW59KG,Silver Medal,2024-08-08,WON_MEDAL
1965868,ATHW200M,Gold Medal,2024-08-06,WON_MEDAL
1965868,ATHW4X100M,Gold Medal,2024-08-09,WON_MEDAL
1965868,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
1965896,ATHM3000MST,Silver Medal,2024-08-07,WON_MEDAL
1965942,ATHW4X100M,Gold Medal,2024-08-09,WON_MEDAL
1965956,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1965995,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966505,TKWW57KG,Bronze Medal,2024-08-08,WON_MEDAL
1966539,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966624,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966630,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966639,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966642,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966721,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1966919,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1967053,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1967058,SWMM100MBF,Bronze Medal,2024-08-03,WON_MEDAL
1967058,SWMM200MBF,Bronze Medal,2024-07-31,WON_MEDAL
1967069,SWMM100MBF,Silver Medal,2024-08-03,WON_MEDAL
1967104,SWMW200MBA,Bronze Medal,2024-08-02,WON_MEDAL
1967140,SWMW200MBF,Gold Medal,2024-08-01,WON_MEDAL
1967140,SWMW200MIM,Gold Medal,2024-08-03,WON_MEDAL
1967140,SWMW400MFR,Silver Medal,2024-07-27,WON_MEDAL
1967140,SWMW400MIM,Gold Medal,2024-07-29,WON_MEDAL
1967172,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1967241,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1967340,VBVWTEAM2,Silver Medal,2024-08-09,WON_MEDAL
1967346,VBVWTEAM2,Silver Medal,2024-08-09,WON_MEDAL
1967454,SHOWTRW,Bronze Medal,2024-07-31,WON_MEDAL
1967508,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967511,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967514,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967515,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967517,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967522,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967528,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967530,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
1967565,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967567,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967574,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967575,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967593,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967594,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967599,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967602,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967606,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967607,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967608,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967612,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967616,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967617,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967623,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967625,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967626,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967628,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967629,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967630,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967635,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967636,FBLWTEAM11,Silver Medal,2024-08-10,WON_MEDAL
1967762,TENMDOUBLES,Gold Medal,2024-08-03,WON_MEDAL
1967767,TENMDOUBLES,Gold Medal,2024-08-03,WON_MEDAL
1968845,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968846,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968847,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968848,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968850,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968851,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968853,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968854,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968855,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968856,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968857,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968858,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1968860,WPOWTEAM7,Bronze Medal,2024-08-10,WON_MEDAL
1969165,CRDWRR,Silver Medal,2024-08-04,WON_MEDAL
1969170,CTRWMADISON,Bronze Medal,2024-08-09,WON_MEDAL
1969173,CTRWMADISON,Bronze Medal,2024-08-09,WON_MEDAL
1969180,CTRWKEIRIN,Silver Medal,2024-08-08,WON_MEDAL
1969181,BMXWINDVRACE,Silver Medal,2024-08-02,WON_MEDAL
1969182,CTRMKEIRIN,Gold Medal,2024-08-11,WON_MEDAL
1969182,CTRMSPRINT,Gold Medal,2024-08-09,WON_MEDAL
1969182,CTRMSPRTEAM3,Gold Medal,2024-08-06,WON_MEDAL
1969203,CTRMSPRTEAM3,Gold Medal,2024-08-06,WON_MEDAL
1969204,CTRMSPRTEAM3,Gold Medal,2024-08-06,WON_MEDAL
1969218,CTRMSPRTEAM3,Gold Medal,2024-08-06,WON_MEDAL
1969716,VVOWTEAM6,Gold Medal,2024-08-11,WON_MEDAL
1970338,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1970495,SALW49ERFX,Gold Medal,2024-08-02,WON_MEDAL
1970500,SALWILCA6,Gold Medal,2024-08-07,WON_MEDAL
1970505,SALMIQFOIL,Bronze Medal,2024-08-03,WON_MEDAL
1970514,SALW49ERFX,Gold Medal,2024-08-02,WON_MEDAL
1970517,SALWFORMKITE,Bronze Medal,2024-08-08,WON_MEDAL
1970731,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1970792,BK3MTEAM3,Gold Medal,2024-08-05,WON_MEDAL
1970796,BK3MTEAM3,Gold Medal,2024-08-05,WON_MEDAL
1970797,BK3MTEAM3,Gold Medal,2024-08-05,WON_MEDAL
1970800,BK3MTEAM3,Gold Medal,2024-08-05,WON_MEDAL
1970827,ATHM10000M,Gold Medal,2024-08-02,WON_MEDAL
1970891,EQUOJUMPTEAM,Gold Medal,2024-08-02,WON_MEDAL
1970892,EQUOEVENTEAM,Gold Medal,2024-07-29,WON_MEDAL
1970896,EQUOJUMPTEAM,Gold Medal,2024-08-02,WON_MEDAL
1970898,EQUOEVENINDV,Bronze Medal,2024-07-29,WON_MEDAL
1970898,EQUOEVENTEAM,Gold Medal,2024-07-29,WON_MEDAL
1970905,EQUODRESINDV,Bronze Medal,2024-08-04,WON_MEDAL
1970905,EQUODRESTEAM,Bronze Medal,2024-08-03,WON_MEDAL
1970907,EQUODRESTEAM,Bronze Medal,2024-08-03,WON_MEDAL
1970910,EQUODRESTEAM,Bronze Medal,2024-08-03,WON_MEDAL
1970912,EQUOEVENTEAM,Gold Medal,2024-07-29,WON_MEDAL
1970917,EQUOEVENTEAM,Gold Medal,2024-07-29,WON_MEDAL
1970921,EQUODRESTEAM,Bronze Medal,2024-08-03,WON_MEDAL
1970925,EQUOJUMPTEAM,Gold Medal,2024-08-02,WON_MEDAL
1971686,ATHW3000MST,Silver Medal,2024-08-06,WON_MEDAL
1971903,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971904,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971905,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971909,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971910,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971911,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971917,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971919,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971921,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971922,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971923,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971927,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971929,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971932,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971934,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971940,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971941,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971942,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971945,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971948,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971950,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971952,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971955,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971956,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971958,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971960,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971963,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971965,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971968,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971973,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971974,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971975,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971976,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1971978,HOCWTEAM11,Gold Medal,2024-08-09,WON_MEDAL
1971980,HOCMTEAM11,Gold Medal,2024-08-08,WON_MEDAL
1972077,ATHX4X400M,Gold Medal,2024-08-03,WON_MEDAL
1972078,ATHW400MHURD,Bronze Medal,2024-08-08,WON_MEDAL
1972078,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
1972078,ATHX4X400M,Gold Medal,2024-08-03,WON_MEDAL
1972105,ATHW10000M,Bronze Medal,2024-08-09,WON_MEDAL
1972105,ATHW5000M,Bronze Medal,2024-08-05,WON_MEDAL
1972105,ATHWMARATHON,Gold Medal,2024-08-11,WON_MEDAL
1972115,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
1972115,ATHX4X400M,Gold Medal,2024-08-03,WON_MEDAL
1972116,ATHX4X400M,Gold Medal,2024-08-03,WON_MEDAL
1972234,ATHX4X400M,Gold Medal,2024-08-03,WON_MEDAL
1972240,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
1972240,ATHX4X400M,Gold Medal,2024-08-03,WON_MEDAL
1972248,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
1972251,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
1972288,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
1972293,BOXM63KG,Bronze Medal,2024-08-04,WON_MEDAL
1972337,JUDM73KG,Gold Medal,2024-07-29,WON_MEDAL
1972343,BOXM92KG,Silver Medal,2024-08-09,WON_MEDAL
1972367,JUDM100KG,Gold Medal,2024-08-01,WON_MEDAL
1972512,SWAWTEAM2,Bronze Medal,2024-08-10,WON_MEDAL
1972513,SWAWTEAM2,Bronze Medal,2024-08-10,WON_MEDAL
1972515,OWSW10KM,Gold Medal,2024-08-08,WON_MEDAL
1972525,SWMW200MBR,Bronze Medal,2024-08-01,WON_MEDAL
1972545,SWMM200MBR,Bronze Medal,2024-07-31,WON_MEDAL
1972627,TENXDOUBLES,Bronze Medal,2024-08-02,WON_MEDAL
1972646,TENXDOUBLES,Bronze Medal,2024-08-02,WON_MEDAL
1973102,GTRW1TRA,Bronze Medal,2024-08-02,WON_MEDAL
1973213,FENWFOIL,Bronze Medal,2024-07-28,WON_MEDAL
1973355,DIVW3MTEAM2,Bronze Medal,2024-07-27,WON_MEDAL
1974002,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1974038,ATHM4X100M,Gold Medal,2024-08-09,WON_MEDAL
1974048,ATHM800M,Silver Medal,2024-08-10,WON_MEDAL
1974049,ATHM4X100M,Gold Medal,2024-08-09,WON_MEDAL
1974065,ATHM4X100M,Gold Medal,2024-08-09,WON_MEDAL
1974072,ATHM4X100M,Gold Medal,2024-08-09,WON_MEDAL
1974096,ATHM4X100M,Gold Medal,2024-08-09,WON_MEDAL
1974151,ATHMHAMMER,Gold Medal,2024-08-04,WON_MEDAL
1974216,ATHWPLEVAULT,Bronze Medal,2024-08-07,WON_MEDAL
1974289,ATHM4X100M,Gold Medal,2024-08-09,WON_MEDAL
1974290,ATHWHAMMER,Gold Medal,2024-08-06,WON_MEDAL
